j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
7249;199,8;-6,1;173,9;1;1;1;1;56406,30;618,20;319,00;0,00;3780,18;0,00;172,00;220,00;220,00;6,20;824,50;0,00;99,00;110,00;110,00;0,00;1134,54;1322,82;1322,82;0,00;0,00;0,00;0,00
7250;211,3;-5;201,8;1;1;1;1;65306,40;618,20;319,00;0,00;3780,18;0,00;172,00;220,00;220,00;6,20;824,50;0,00;99,00;110,00;110,00;0,00;1134,54;1322,82;1322,82;0,00;0,00;0,00;0,00
7251;183;-4,6;194,6;1;1;1;1;63009,60;618,20;319,00;0,00;3780,18;0,00;172,00;220,00;220,00;6,20;824,50;0,00;99,00;110,00;110,00;0,00;1134,54;1322,82;1322,82;0,00;0,00;0,00;0,00
7252;165,2;-3,8;185,8;1;1;1;1;60202,40;618,20;319,00;0,00;3780,18;0,00;172,00;220,00;220,00;6,20;824,50;0,00;99,00;110,00;110,00;0,00;1134,54;1322,82;1322,82;0,00;0,00;0,00;0,00
7253;146,4;-3,3;160,9;1;1;1;1;52259,30;618,20;319,00;0,00;3780,18;0,00;172,00;220,00;220,00;6,20;824,50;0,00;99,00;110,00;110,00;0,00;1134,54;1322,82;1322,82;0,00;0,00;0,00;0,00
7254;132,8;-3,1;198,9;1;1;1;1;120959,42;973,50;105,00;0,00;1234,33;0,00;967,30;0,00;0,00;6,20;834,50;0,00;105,00;0,00;0,00;0,00;1234,33;0,00;0,00;0,00;0,00;0,00;0,00
7255;133,6;-1,9;208,9;1;1;1;1;134717,17;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;834,50;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7256;134;-2;208,7;1;1;1;1;134565,16;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;834,50;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7257;133,9;-1;209,4;1;1;1;1;135097,20;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;834,50;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7258;137,9;-0,4;215,7;1;1;1;1;139885,58;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7259;155,7;0;236,4;1;1;1;1;211346,37;161,90;995,10;0,00;2121,97;0,00;0,00;155,70;0,00;6,20;836,60;0,00;120,00;875,10;0,00;0,00;1168,88;953,10;0,00;0,00;0,00;0,00;0,00
7260;150;0;226,5;1;1;1;1;180777,99;156,20;903,90;0,00;2089,20;0,00;0,00;150,00;0,00;6,20;836,60;0,00;120,00;783,90;0,00;0,00;1168,88;920,32;0,00;0,00;0,00;0,00;0,00
7261;134,1;0,3;217,1;1;1;1;1;140949,67;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7262;120;0;208,6;1;1;1;1;134489,16;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7263;114,6;-1;190,2;1;1;1;1;121992,76;146,20;640,06;0,00;862,82;0,00;0,00;140,00;0,00;6,20;836,60;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7264;105,3;-0,7;176,4;1;1;1;1;113159,93;146,20;640,06;0,00;862,82;0,00;0,00;140,00;0,00;6,20;836,60;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7265;100;-1;189,6;1;1;1;1;121608,72;146,20;640,06;0,00;862,82;0,00;0,00;140,00;0,00;6,20;836,60;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7266;94,8;-1;226,7;1;1;1;1;148246,24;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7267;89,9;-0,7;243,6;1;1;1;1;161091,26;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7268;87,3;-1;212,6;1;1;1;1;137529,40;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7269;99,1;-1;237;1;1;1;1;156074,86;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7270;124,5;-0,7;190,1;1;1;1;1;121928,75;146,20;640,06;0,00;862,82;0,00;0,00;140,00;0,00;6,20;836,60;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7271;144,9;-1;215,8;1;1;1;1;141361,59;146,20;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;6,20;836,60;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7272;156,5;-1;190,1;1;1;1;1;169321,17;162,70;888,46;0,00;957,70;0,00;0,00;156,50;0,00;6,20;836,60;0,00;0,00;888,46;0,00;0,00;0,00;957,70;0,00;0,00;0,00;0,00;0,00
7273;164,9;-0,7;187;1;1;1;1;194476,74;171,10;1037,24;0,00;1006,00;0,00;0,00;164,90;0,00;6,20;836,60;0,00;0,00;1037,24;0,00;0,00;0,00;1006,00;0,00;0,00;0,00;0,00;0,00
7274;181,3;-0,7;166,7;1;1;1;1;229923,23;187,50;1375,17;0,00;1100,30;0,00;0,00;181,30;0,00;6,20;836,60;0,00;0,00;1375,17;0,00;0,00;0,00;1100,30;0,00;0,00;0,00;0,00;0,00
7275;194,9;-1;138,4;1;1;1;1;237038,44;201,10;1706,75;0,00;1178,50;0,00;0,00;194,90;0,00;6,20;836,60;0,00;0,00;1706,75;0,00;0,00;0,00;1178,50;0,00;0,00;0,00;0,00;0,00
7276;210;-0,5;149,6;1;1;1;1;320248,69;216,20;2134,14;0,00;1265,32;0,00;0,00;210,00;0,00;6,20;836,60;0,00;0,00;2134,14;0,00;0,00;0,00;1265,32;0,00;0,00;0,00;0,00;0,00
7277;202,4;-1;133,4;1;1;1;1;255823,00;208,60;1910,95;0,00;1221,62;0,00;0,00;202,40;0,00;6,20;836,60;0,00;0,00;1910,95;0,00;0,00;0,00;1221,62;0,00;0,00;0,00;0,00;0,00
7278;198,9;-1;143,8;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7279;203,2;-0,6;149,3;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7280;231,2;-1;172,3;1;1;1;1;1727,05;231,20;115,83;31,65;1322,82;5,00;0,00;220,00;0,00;6,20;836,60;5,83;0,00;110,00;0,00;31,65;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7281;261,7;0;166,7;1;1;1;1;2507,75;267,90;123,15;0,00;1620,42;0,00;0,00;220,00;41,70;6,20;836,60;0,00;0,00;110,00;13,15;0,00;0,00;1322,82;297,60;0,00;0,00;0,00;0,00
7282;271,1;1;175,1;1;1;1;1;3610,03;277,30;128,25;0,00;1674,47;0,00;0,00;220,00;51,10;6,20;836,60;0,00;0,00;110,00;18,25;0,00;0,00;1322,82;351,65;0,00;0,00;0,00;0,00
7283;296;2,6;175,6;1;1;1;1;6253,27;302,20;141,78;0,00;1817,64;0,00;0,00;220,00;76,00;6,20;836,60;0,00;0,00;110,00;31,78;0,00;0,00;1322,82;494,82;0,00;0,00;0,00;0,00
7284;296,5;2;209,7;1;1;1;1;8250,34;302,70;262,05;0,00;2989,39;0,00;0,00;220,00;76,50;6,20;836,60;0,00;120,00;110,00;32,05;0,00;1168,88;1322,82;497,70;0,00;0,00;0,00;0,00
7285;263;2,5;174,1;1;1;1;1;2741,50;269,20;123,85;0,00;1627,89;0,00;0,00;220,00;43,00;6,20;836,60;0,00;0,00;110,00;13,85;0,00;0,00;1322,82;305,07;0,00;0,00;0,00;0,00
7286;215,9;3;185;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7287;172,8;3;210,8;1;1;1;1;2068,64;226,20;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;6,20;836,60;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7288;151,8;2,8;180,4;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7289;126,7;2;176,6;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7290;114;1,1;198,2;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7291;112,1;1,8;227,6;1;1;1;1;4084,64;226,20;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;6,20;836,60;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7292;121,1;1;199,1;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7293;181;2;220,5;1;1;1;1;3232,64;226,20;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;6,20;836,60;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7294;192,6;2,2;171,1;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7295;209,1;2;176,5;1;1;1;1;1085,34;226,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,20;836,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7296;227,8;2,1;154,7;1;1;1;1;1085,34;227,80;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;7,80;828,80;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7297;258,2;2,9;187,2;1;1;1;1;2456,17;258,20;129,11;192,43;1322,82;30,40;0,00;220,00;0,00;7,80;828,80;19,11;0,00;110,00;0,00;192,43;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7298;275,6;3;173,5;1;1;1;1;4051,74;283,40;130,70;0,00;1700,34;0,00;0,00;220,00;55,60;7,80;828,80;0,00;0,00;110,00;20,70;0,00;0,00;1322,82;377,52;0,00;0,00;0,00;0,00
7299;303,9;3;204,3;1;1;1;1;8327,47;311,70;266,07;0,00;3031,94;0,00;0,00;220,00;83,90;7,80;828,80;0,00;120,00;110,00;36,07;0,00;1168,88;1322,82;540,25;0,00;0,00;0,00;0,00
7300;302,6;2,6;177,7;1;1;1;1;7025,73;310,40;145,36;0,00;1855,59;0,00;0,00;220,00;82,60;7,80;828,80;0,00;0,00;110,00;35,36;0,00;0,00;1322,82;532,77;0,00;0,00;0,00;0,00
7301;298,7;2;182,3;1;1;1;1;6761,63;306,50;143,24;0,00;1833,17;0,00;0,00;220,00;78,70;7,80;828,80;0,00;0,00;110,00;33,24;0,00;0,00;1322,82;510,35;0,00;0,00;0,00;0,00
7302;294,6;2;195,8;1;1;1;1;1159220,13;302,40;5910,92;0,00;1751,77;0,00;0,00;294,60;0,00;7,80;828,80;0,00;0,00;5910,92;0,00;0,00;0,00;1751,77;0,00;0,00;0,00;0,00;0,00
7303;305,9;2,4;197,8;1;1;1;1;1311780,44;313,70;6621,85;0,00;1816,75;0,00;0,00;305,90;0,00;7,80;828,80;0,00;0,00;6621,85;0,00;0,00;0,00;1816,75;0,00;0,00;0,00;0,00;0,00
7304;314,7;3;164,8;1;1;1;1;1190877,02;322,50;7213,63;0,00;1867,35;0,00;0,00;314,70;0,00;7,80;828,80;0,00;0,00;7213,63;0,00;0,00;0,00;1867,35;0,00;0,00;0,00;0,00;0,00
7305;343,7;4;179,9;1;1;1;1;1695796,27;351,50;9413,14;0,00;2034,10;0,00;0,00;343,70;0,00;7,80;828,80;0,00;0,00;9413,14;0,00;0,00;0,00;2034,10;0,00;0,00;0,00;0,00;0,00
7306;334,3;5,3;187,7;1;1;1;1;1627200,61;342,10;8657,04;0,00;1980,05;0,00;0,00;334,30;0,00;7,80;828,80;0,00;0,00;8657,04;0,00;0,00;0,00;1980,05;0,00;0,00;0,00;0,00;0,00
7307;319,1;7,2;190;1;1;1;1;1431370,47;326,90;7522,39;0,00;1892,65;0,00;0,00;319,10;0,00;7,80;828,80;0,00;0,00;7522,39;0,00;0,00;0,00;1892,65;0,00;0,00;0,00;0,00;0,00
7308;335,3;8;204,1;1;1;1;1;1785372,77;343,10;8855,47;0,00;3154,67;0,00;0,00;335,30;0,00;7,80;828,80;0,00;120,00;8735,47;0,00;0,00;1168,88;1985,80;0,00;0,00;0,00;0,00;0,00
7309;335,5;9,3;178,1;1;1;1;1;1560877,10;343,30;8751,21;0,00;1986,95;0,00;0,00;335,50;0,00;7,80;828,80;0,00;0,00;8751,21;0,00;0,00;0,00;1986,95;0,00;0,00;0,00;0,00;0,00
7310;239,2;10;191,9;1;1;1;1;606807,49;247,00;3155,41;0,00;1433,22;0,00;0,00;239,20;0,00;7,80;828,80;0,00;0,00;3155,41;0,00;0,00;0,00;1433,22;0,00;0,00;0,00;0,00;0,00
7311;189;9,3;221,4;1;1;1;1;347720,45;196,80;1676,92;0,00;2313,45;0,00;0,00;189,00;0,00;7,80;828,80;0,00;120,00;1556,92;0,00;0,00;1168,88;1144,57;0,00;0,00;0,00;0,00;0,00
7312;167,2;8,3;180,2;1;1;1;1;195290,72;175,00;1080,77;0,00;1019,22;0,00;0,00;167,20;0,00;7,80;828,80;0,00;0,00;1080,77;0,00;0,00;0,00;1019,22;0,00;0,00;0,00;0,00;0,00
7313;152;3,9;201,5;1;1;1;1;164624,40;159,80;815,12;0,00;931,82;0,00;0,00;152,00;0,00;7,80;828,80;0,00;0,00;815,12;0,00;0,00;0,00;931,82;0,00;0,00;0,00;0,00;0,00
7314;133,9;2,4;195,7;1;1;1;1;125513,09;147,80;640,06;0,00;862,82;0,00;0,00;140,00;0,00;7,80;834,90;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7315;126,3;2,9;217,8;1;1;1;1;141481,71;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;834,90;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7316;137,5;0,8;205,2;1;1;1;1;131904,95;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7317;155;0,3;223,7;1;1;1;1;196112,30;162,80;983,53;0,00;2117,95;0,00;0,00;155,00;0,00;7,80;837,40;0,00;120,00;863,53;0,00;0,00;1168,88;949,07;0,00;0,00;0,00;0,00;0,00
7318;144,7;0,3;200,8;1;1;1;1;130177,39;147,80;640,06;0,00;862,82;0,00;0,00;140,00;0,00;7,80;837,40;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7319;150,5;-0,1;196,2;1;1;1;1;155679,57;158,30;791,63;0,00;923,20;0,00;0,00;150,50;0,00;7,80;837,40;0,00;0,00;791,63;0,00;0,00;0,00;923,20;0,00;0,00;0,00;0,00;0,00
7320;169,4;-1;184,9;1;1;1;1;208304,20;177,20;1123,55;0,00;1031,87;0,00;0,00;169,40;0,00;7,80;837,40;0,00;0,00;1123,55;0,00;0,00;0,00;1031,87;0,00;0,00;0,00;0,00;0,00
7321;167,6;-0,7;207,5;1;1;1;1;226983,85;175,40;1208,46;0,00;2190,40;0,00;0,00;167,60;0,00;7,80;837,40;0,00;120,00;1088,46;0,00;0,00;1168,88;1021,52;0,00;0,00;0,00;0,00;0,00
7322;171,2;-1;162,6;1;1;1;1;189097,65;179,00;1159,41;0,00;1042,22;0,00;0,00;171,20;0,00;7,80;837,40;0,00;0,00;1159,41;0,00;0,00;0,00;1042,22;0,00;0,00;0,00;0,00;0,00
7323;169,5;-1;196;1;1;1;1;221163,16;177,30;1125,53;0,00;1032,45;0,00;0,00;169,50;0,00;7,80;837,40;0,00;0,00;1125,53;0,00;0,00;0,00;1032,45;0,00;0,00;0,00;0,00;0,00
7324;153,7;-1,1;198,3;1;1;1;1;167427,07;161,50;842,32;0,00;941,60;0,00;0,00;153,70;0,00;7,80;837,40;0,00;0,00;842,32;0,00;0,00;0,00;941,60;0,00;0,00;0,00;0,00;0,00
7325;143,9;-1;211,9;1;1;1;1;138397,35;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7326;147,3;-1;196,1;1;1;1;1;127169,11;147,80;640,06;0,00;862,82;0,00;0,00;140,00;0,00;7,80;837,40;0,00;0,00;640,06;0,00;0,00;0,00;862,82;0,00;0,00;0,00;0,00;0,00
7327;149,9;-0,6;258,5;1;1;1;1;173816,15;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7328;167,6;0;250,1;1;1;1;1;278464,39;175,40;1208,46;0,00;2190,40;0,00;0,00;167,60;0,00;7,80;837,40;0,00;120,00;1088,46;0,00;0,00;1168,88;1021,52;0,00;0,00;0,00;0,00;0,00
7329;183,4;1;261;1;1;1;1;379172,57;191,20;1543,22;0,00;2281,25;0,00;0,00;183,40;0,00;7,80;837,40;0,00;120,00;1423,22;0,00;0,00;1168,88;1112,37;0,00;0,00;0,00;0,00;0,00
7330;195,3;3,2;244,3;1;1;1;1;425355,37;203,10;1837,25;0,00;2349,67;0,00;0,00;195,30;0,00;7,80;837,40;0,00;120,00;1717,25;0,00;0,00;1168,88;1180,80;0,00;0,00;0,00;0,00;0,00
7331;197,4;5;251,8;1;1;1;1;453215,69;205,20;1893,08;0,00;2361,75;0,00;0,00;197,40;0,00;7,80;837,40;0,00;120,00;1773,08;0,00;0,00;1168,88;1192,87;0,00;0,00;0,00;0,00;0,00
7332;199,3;6;272,8;1;1;1;1;507057,48;207,10;1944,65;0,00;2372,67;0,00;0,00;199,30;0,00;7,80;837,40;0,00;120,00;1824,65;0,00;0,00;1168,88;1203,80;0,00;0,00;0,00;0,00;0,00
7333;193,2;6,7;233,4;1;1;1;1;392556,99;201,00;1782,62;0,00;2337,60;0,00;0,00;193,20;0,00;7,80;837,40;0,00;120,00;1662,62;0,00;0,00;1168,88;1168,72;0,00;0,00;0,00;0,00;0,00
7334;178,1;7;223,3;1;1;1;1;294334,96;185,90;1424,08;0,00;2250,77;0,00;0,00;178,10;0,00;7,80;837,40;0,00;120,00;1304,08;0,00;0,00;1168,88;1081,90;0,00;0,00;0,00;0,00;0,00
7335;133,8;9;249,5;1;1;1;1;165575,61;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7336;116,7;8,9;229;1;1;1;1;149994,38;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7337;108,7;8;252,9;1;1;1;1;168159,81;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7338;114,5;8;254;1;1;1;1;168995,88;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7339;107,9;8,6;233,2;1;1;1;1;153186,63;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7340;105,9;9;253,8;1;1;1;1;168843,87;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7341;123,7;8,3;253,8;1;1;1;1;168843,87;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7342;148,1;7,4;229,9;1;1;1;1;152078,43;147,80;760,06;0,00;2031,70;0,00;0,00;140,00;0,00;7,80;837,40;0,00;120,00;640,06;0,00;0,00;1168,88;862,82;0,00;0,00;0,00;0,00;0,00
7343;153,7;7;242,8;1;1;1;1;209733,42;161,50;962,32;0,00;2110,47;0,00;0,00;153,70;0,00;7,80;837,40;0,00;120,00;842,32;0,00;0,00;1168,88;941,60;0,00;0,00;0,00;0,00;0,00
7344;165,3;6,9;220,1;1;1;1;1;232559,72;173,10;1164,72;0,00;2177,17;0,00;0,00;165,30;0,00;7,80;837,40;0,00;120,00;1044,72;0,00;0,00;1168,88;1008,30;0,00;0,00;0,00;0,00;0,00
7345;186,9;5,9;219,7;1;1;1;1;333622,34;194,70;1625,83;0,00;2301,37;0,00;0,00;186,90;0,00;7,80;837,40;0,00;120,00;1505,83;0,00;0,00;1168,88;1132,50;0,00;0,00;0,00;0,00;0,00
7346;196,6;5;213,2;1;1;1;1;375569,10;204,40;1871,67;0,00;2357,15;0,00;0,00;196,60;0,00;7,80;837,40;0,00;120,00;1751,67;0,00;0,00;1168,88;1188,27;0,00;0,00;0,00;0,00;0,00
7347;193,7;6;220,2;1;1;1;1;371871,87;201,50;1795,52;0,00;2340,47;0,00;0,00;193,70;0,00;7,80;837,40;0,00;120,00;1675,52;0,00;0,00;1168,88;1171,60;0,00;0,00;0,00;0,00;0,00
7348;190,8;5,7;195,7;1;1;1;1;314223,14;198,60;1601,64;0,00;1154,92;0,00;0,00;190,80;0,00;7,80;837,40;0,00;0,00;1601,64;0,00;0,00;0,00;1154,92;0,00;0,00;0,00;0,00;0,00
7349;176,5;5;171,3;1;1;1;1;218098,35;184,30;1269,50;0,00;1072,70;0,00;0,00;176,50;0,00;7,80;837,40;0,00;0,00;1269,50;0,00;0,00;0,00;1072,70;0,00;0,00;0,00;0,00;0,00
7350;155,9;4;226,1;1;1;1;1;201850,92;163,70;998,43;0,00;2123,12;0,00;0,00;155,90;0,00;7,80;837,40;0,00;120,00;878,43;0,00;0,00;1168,88;954,25;0,00;0,00;0,00;0,00;0,00
7351;161,1;5;318,5;1;1;1;1;322682,37;168,90;1087,98;0,00;2153,02;0,00;0,00;161,10;0,00;7,80;837,40;0,00;120,00;967,98;0,00;0,00;1168,88;984,15;0,00;0,00;0,00;0,00;0,00
7352;162,1;6,6;282,8;1;1;1;1;288916,69;169,90;1105,89;0,00;2158,77;0,00;0,00;162,10;0,00;7,80;837,40;0,00;120,00;985,89;0,00;0,00;1168,88;989,90;0,00;0,00;0,00;0,00;0,00
7353;163,7;8,1;371,6;1;1;1;1;397959,39;171,50;1135,02;0,00;2167,97;0,00;0,00;163,70;0,00;7,80;837,40;0,00;120,00;1015,02;0,00;0,00;1168,88;999,10;0,00;0,00;0,00;0,00;0,00
7354;165;11,1;337,4;1;1;1;1;17260,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7355;179,5;11;379,5;1;1;1;1;22312,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7356;193,3;11;372,9;1;1;1;1;21520,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7357;198,1;11;335,7;1;1;1;1;17056,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7358;204,2;10;367;1;1;1;1;20812,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7359;204,1;9,5;369,4;1;1;1;1;21100,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7360;210,7;8;365,2;1;1;1;1;20596,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7361;204,3;8;382,8;1;1;1;1;22708,64;227,80;230,00;0,00;2491,70;0,00;0,00;220,00;0,00;7,80;837,40;0,00;120,00;110,00;0,00;0,00;1168,88;1322,82;0,00;0,00;0,00;0,00;0,00
7362;222,2;7;375,1;1;1;1;1;1085,34;222,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;2,20;835,20;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7363;224,4;5,5;363,5;1;1;1;1;1085,34;224,40;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;4,40;830,80;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7364;228,2;4;364,1;1;1;1;1;1085,34;228,20;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;8,20;822,60;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7365;228,7;2;371,2;1;1;1;1;1085,34;228,70;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;8,70;813,90;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
7366;226,9;1,6;240;1;1;1;1;1085,34;226,90;110,00;0,00;1322,82;0,00;0,00;220,00;0,00;6,90;807,00;0,00;0,00;110,00;0,00;0,00;0,00;1322,82;0,00;0,00;0,00;0,00;0,00
